code,description,season_start,season_end,time_max_parking,time_start,time_end,time_duration,lun,mar,mer,jeu,ven,sam,dim,daily,special_days,metered,restrict_typ,permit_no
PP1186,Stat. int. 9h30 - 10h30 LUN À VEN (fl. dou.),,,,9.5,10.5,1,1,1,1,1,1,,,,,,,
PP1073,"Stat. int. 10h - 10h30, 14h30 - 15h LUN À VEN (fl. dou.)",,,,10,10.5,0.5,1,1,1,1,1,,,,,,,
PP1073,"Stat. int. 10h - 10h30, 14h30 - 15h LUN À VEN (fl. dou.)",,,,14.5,15,0.5,1,1,1,1,1,,,,,,,
PP2226,Stat. int. 7h - 17h LUN-MER-VEN (fl. dou.),,,,7,17,10,1,,1,,1,,,,,,,
PS2109,Stat. 120 min 9h - 17h LUN À VEN (fl. dou.),,,120,9,17,8,1,1,1,1,1,,,,,,,
PP3307,Stat. int. 0h01 - 7h LUN-MER-VEN 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,0,7,7,1,,1,,1,,,,,,,
PP1918,Stat. int. 8h - 16h MARDI (fl. dr.),,,,8,16,8,,1,,,,,,,,,,
PD1480,Stat. int. DÉBARCADÈRE et véhicules d'urgence (recto / verso),,,,,,,,,,,,,,1,,,dropoff,
PS2583,Stat. 60 min 9h - 21h (fl. dou.) EXCEPTÉ PERMIS ZONE 24 (brun),,,60,9,21,12,,,,,,,,1,,,permit,24
PP1417,Stat. int. 10h30 - 11h  LUN À VEN (fl. ga.),,,,10.5,11,0.5,1,1,1,1,1,,,,,,,
PP2677,Stat. int. 1er AVRIL AU 14 NOV (fl. ga.),04-01,11-14,,,,,,,,,,,,1,,,,
PD1521,Stat. int. DÉBARCADÈRE BUS - valises 15 min (fl. ga.),,,15,,,,,,,,,,,1,,,dropoff,
PP1304,Stat. int. 23h - 6h (fl.ga.),,,,23,,7,,,,,,,,1,,,,
PD1183,Stat. int. DÉBARCADÈRE 10 min (fl. dou.),,,10,,,,,,,,,,,1,,,,
PS7600,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-6 (gris),,,,,,,,,,,,,,1,,,permit,A3-6
PS4611,Stat. 60 min 8h - 18h LUN-MER-VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. ga.) (vert),,,60,8,18,10,1,,1,,1,,,,,,permit,A3-3
PS1553,Stat. 10 min 16h - 18h LUN À VEN (fl. dou.),,,10,16,18,2,1,1,1,1,1,,,,,,,
PS2572,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 31 (bleu)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,31
PS2572,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 31 (bleu)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,31
PA1229,Arrêt int. 6h - 9h 15h - 18h LUN À VEN (fl. dou.),,,,6,9,3,1,1,1,1,1,,,,,,,
PA1229,Arrêt int. 6h - 9h 15h - 18h LUN À VEN (fl. dou.),,,,15,18,3,1,1,1,1,1,,,,,,,
PP1702,Stat. int. 6h - 22h (fl. dr.),,,,6,22,16,,,,,,,,1,,,,
PP1363,Stat. int. 22h - 6h 1er MAI AU 1er OCT (fl. dou.),05-01,10-01,,22,,8,,,,,,,,1,,,,
PP1622,Stat. int. EXCEPTÉ BUS 120 min (fl. dr.),,,120,,,,,,,,,,,1,,,bus,
PP1118,Stat. int. 8h - 20h MAR-JEU 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,20,12,,1,,1,,,,,,,,
PS2593,Stat. 60 min 9h - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 24  (brun),,,60,9,17,8,1,1,1,1,1,,,,,,permit,24
PP1428,Stat. int. 21h - 8h (fl. dr.),,,,21,8,11,,,,,,,,1,,,,
PS2621,Stat. 15 min (fl. ga.),,,15,,,,,,,,,,,1,,,,
PS1172,Stat. 30 min 9h - 17h LUN À SAM (fl. dr.),,,30,9,17,8,1,1,1,1,1,1,,,,,,
PP2153,Stat. int. (fl. dou.) EXCEPTÉ PERMIS ZONE 9 (rouge),,,,,,,,,,,,,,1,,,permit,9
PA7214,Arrêt int. 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,,7,16,9,1,1,1,1,1,,,,school,,,
PS2262,Stat. 30 min 6h - 21h (fl. dr.),,,30,6,21,15,,,,,,,,1,,,,
PS2629,Stat. 60 min 8h - 18h MAR-JEU-SAM (fl. dou.),,,60,8,18,10,,1,,1,,1,,,,,,
PP1425,Stat. int. 7h - 17h LUN À VEN (fl. dr. ),,,,7,17,10,1,1,1,1,1,,,,,,,
PS7702,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-21( jaune),,,,,,,,,,,,,,1,,,permit,A3-21
PP1025,Stat. int. 16h - 18h LUN À VEN (fl. dr. ),,,,16,18,2,1,1,1,1,1,,,,,,,
PS4112,Stat. 120 min 8h - 16h LUN-MER-VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. dr.) (vert),,,120,8,16,8,1,,1,,1,,,,,,permit,A3-3
PD1294,Stat. int. DÉBARCADÈRE 9h - 17h LUN À VEN (fl. ga.),,,,9,17,8,1,1,1,1,1,,,,,,dropoff,
PS2866,Stat. 20 min 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,20,7,16,9,1,1,1,1,1,,,,,,,
PS1682,Stat. 30 min 8h - 20h MAR-JEU-SAM (fl. dr.),,,30,8,20,12,,1,,1,,1,,,,,,
PP1101,Stat. int. 8h - 16h MAR-JEU (fl. ga.),,,,8,16,8,,1,,1,,,,,,,,
PP3403,Stat. int. 0h01 - 7h MAR-JEU 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,0,7,7,,1,,1,,,,,,,,
PP1780,Stat. int. DANS CETTE RUE  24h-6h ensemble on adoucit l'hiver ...,,,,0,6,6,,,,,,,,1,,,,
PP1319,Stat. int. 8h - 18h MAR-JEU 15 NOV AU 15 AVRIL (fl. dou.),11-15,04-15,,8,18,10,,1,,1,,,,,,,,
PS2964,Stat. 120 min 9h - 17h DANS CETTE RUE (recto / verso),,,120,9,17,8,,,,,,,,1,,,,
PP1742,Stat. int. exc. dét. permis rés. 20 min. max. (z.11)tour bleu (brun) (fl. dr.),,,20,,,,,,,,,,,1,,,permit,11
PP1623,Stat. int. EXCEPTÉ BUS 120 min (fl. dou.),,,120,,,,,,,,,,,1,,,bus,
PP1419,Stat. int. 10h30 - 11h  LUN À VEN (fl. dou.),,,,10.5,11,0.5,1,1,1,1,1,,,,,,,
PA1961,Arrêt int. 6h - 18h LUN À VEN  (fl. ga.),,,,6,18,12,1,1,1,1,1,,,,,,,
PP1016,Stat. int. 16h - 18h LUN À VEN (fl. dou.),,,,16,18,2,1,1,1,1,1,,,,,,,
PP2518,Stat. int. 0h - 6h LUN-MER-VEN (fl. dr.),,,,0,6,6,1,,1,,1,,,,,,,
PP1827,Stat. int. 0h - 6h 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,0,6,6,,,,,,,,1,,,,
PS1252,"Stat. 60 min 9h - 12h, 13h30 - 16h LUN À VEN (fl. dr.)",,,60,9,12,3,1,1,1,1,1,,,,,,,
PS1252,"Stat. 60 min 9h - 12h, 13h30 - 16h LUN À VEN (fl. dr.)",,,60,13.5,16,2.5,1,1,1,1,1,,,,,,,
PP1266,Stat. int. 7h30 - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,,7.5,16,8.5,1,1,1,1,1,,,,school,,,
PP1229,Stat. int. 8h - 18h MAR-JEU-SAM (fl. dou.),,,,8,18,10,,1,,1,,1,,,,,,
PP1239,Stat. int. 7h - 17h LUN À VEN (fl. dou.),,,,7,17,10,1,1,1,1,1,,,,,,,
PA1231,Arrêt int. 7h - 9h LUN À VEN (fl. ga.),,,,7,9,2,1,1,1,1,1,,,,,,,
PP1119,Stat. int. 8h - 20h MAR-JEU 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,,,,,1,,1,,,,,,,,
PA7271,Arrêt interdit excepté autobus fl. gauche,,,,,,,,,,,,,,1,,,bus,
PP1663,Stat. int. EXCEPTÉ VÉHICULES IMMATRICULÉS CC - CD OU AVEC VIGNETTES REMORQUAGE (fl. dou.) (Cons. de France),,,,,,,,,,,,,,1,,,embassy,
PP1344,Stat. int. 8h - 16h LUN-JEU (fl. ga.),,,,8,16,8,1,,,1,,,,,,,,
PA1882,Arrêt int. ARRÊT D'AUTOBUS  7h - 16h LUN À VEN (fl. dr.) RTC,,,,7,16,9,1,1,1,1,1,,,,,,bus,
PS7303,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-29 (vert),,,,,,,,,,,,,,1,,,permit,A3-29
PD1173,Stat. int. DÉBARCADÈRE (fl. dou.),,,,,,,,,,,,,,1,,,dropoff,
PD1504,Stat. int. DÉBARCADÈRE 6h - 17h LUN À VEN (fl. ga.),,,,6,17,11,1,1,1,1,1,,,,,,dropoff,
PS1121,Stat. 60 min 9h30 - 16h LUN À VEN (fl. ga.),,,60,9.5,16,6.5,1,1,1,1,1,,,,,,,
PP3104,Stat. int. 23h - 6h 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,23,,7,,,,,,,,1,,,,
PP3308,Stat. int. 0h01 - 7h LUN-MER-VEN 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,0,7,7,1,,1,,1,,,,,,,
PS2711,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ VÉH. ZONE 25 (violet)",,,60,,,0,,,,,,,,,,,permit,25
PS2711,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ VÉH. ZONE 25 (violet)",,,60,,,0,,,,,,,,,,,permit,25
PP1722,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. dr.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,9.5,10,0.5,1,,1,,1,,,,,,permit,A3-1
PP1722,"Stat. int. 9h30 - 10h, 14h - 14h30 LUN-MER-VEN (fl. dr.) EXCEPTÉ PERMIS ZONE A3-1 (bleu)",,,,14,14.5,0.5,1,,1,,1,,,,,,permit,A3-1
PS2851,Stat. 120 min 8h - 16h MAR-JEU (fl. ga.),,,120,8,16,8,,1,,1,,,,,,,,
PP2652,Stat. int. (fl. dr.) EXCEPTÉ PERMIS ZONE 12 (orange),,,,,,,,,,,,,,1,,,permit,12
PP1130,Stat. int. 8h - 9h LUN À VEN (recto / verso),,,,8,9,1,1,1,1,1,1,,,,,,,
PP3607,Stat. int. MAR-JEU-SAM 15 NOV AU 31 MARS (fl.ga.),11-15,03-31,,,,,,1,,1,,1,,,,,,
PS1175,Stat. 30 min 8h - 18h LUN À SAM (fl. dr.),,,30,8,18,10,1,1,1,1,1,1,,,,,,
PP3305,Stat. int. 8h - 18h MAR-JEU 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,18,10,,1,,1,,,,,,,,
PS1901,Stat. 10 min 8h - 18h LUN À SAM (fl. ga.),,,10,8,18,10,1,1,1,1,1,1,,,,,,
PP3001,Stat. int. 0h - 18h DIM À VEN 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,0,18,18,1,1,1,1,1,,1,,,,,
PA1221,"Arrêt int. 7h - 9h, 15h - 17h30 LUN À VEN (fl. ga.)",,,,7,9,2,1,1,1,1,1,,,,,,,
PA1221,"Arrêt int. 7h - 9h, 15h - 17h30 LUN À VEN (fl. ga.)",,,,15,17.5,2.5,1,1,1,1,1,,,,,,,
PP1106,Stat. int. 8h - 18h MAR-JEU (fl. dou.),,,,8,18,10,,1,,1,,,,,,,,
PA1203,Arrêt int. 15h - 17h30 LUN À VEN (fl. dou.),,,,15,17.5,2.5,1,1,1,1,1,,,,,,,
PS4111,Stat. 120 min 8h - 16h LUN-MER-VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. ga.) (vert),,,120,8,16,8,1,,1,,1,,,,,,permit,A3-3
PP1743,Stat. int. exc. dét. permis rés. 20 min. max. (z.11)tour bleu (brun) (fl. do.),,,20,,,,,,,,,,,1,,,permit,11
PP3606,Stat. int. LUN-MER-VEN-DIM 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,,,,1,,1,,1,,1,,,,,
PP1834,Stat. int. 7h - 18h (fl. ga.),,,,7,18,11,,,,,,,,1,,,,
PP1324,Stat. int. 8h - 17h LUN À VEN (fl. ga.),,,,8,17,9,1,1,1,1,1,,,,,,,
PS2267,Stat. 120 min 8h - 23h (fl. ga.),,,120,8,23,15,,,,,,,,1,,,,
PS2122,Stat. 60 min 9h - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 23 (vert),,,60,9,17,8,1,1,1,1,1,,,,,,permit,23
PS7802,Panonceau EXECPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-20 (brun),,,,,,,,,,,,,,1,,,permit,A3-20
PS4612,Stat. 60 min 8h - 18h LUN-MER-VEN EXCEPTÉ VÉH. ZONE A3-3 (fl. dr.) (vert),,,60,8,18,10,1,,1,,1,,,,,,permit,A3-3
PS1456,Stat. 10 min 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,10,8,16,8,1,1,1,1,1,,,,school,,,
PP1263,Stat. int. 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,,,,0,,,,,,,,,,,,
PS2652,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN  (fl. dr.) EXCEPTÉ PERMIS ZONE 5 (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,5
PS2652,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN  (fl. dr.) EXCEPTÉ PERMIS ZONE 5 (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,5
PP2152,Stat. int. (fl. dr.) EXCEPTÉ PERMIS ZONE 9 (rouge),,,,,,,,,,,,,,1,,,permit,9
PD1503,Stat. int. DÉBARCADÈRE 9h - 15h LUN À VEN (fl. dou.),,,,9,15,6,1,1,1,1,1,,,,,,dropoff,
PS2712,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 25 (violet)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,25
PS2712,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. dr.) EXCEPTÉ PERMIS ZONE 25 (violet)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,25
PP2503,Stat. int. 7h - 9h LUN À VEN (fl. dou.),,,,7,9,2,1,1,1,1,1,,,,,,,
PS1476,Stat. 10 min 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dou.),,,10,7,16,9,1,1,1,1,1,,,,school,,,
PP1002,Stat. int. 0h - 6h LUN-MER-VEN 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,0,6,6,1,,1,,1,,,,,,,
PD1594,Stat. int. DÉBARCADÈRE EN AUTRE TEMPS (fl. ga.),,,,,,,,,,,,,,1,,,dropoff,
PP1516,Stat. int. 7h30 - 18h30 LUN À VEN (fl. dou.),,,,7.5,18.5,11,1,1,1,1,1,,,,,,,
PP2116,Stat. int. 7h - 9h LUN À VEN EXCEPTÉ BUS PÉRIODE SCOLAIRE (fl. dou.),,,,7,9,2,1,1,1,1,1,,,,school,,bus,
PP3507,Stat. int. 8h - 20h MAR-JEU-SAM 15 NOV AU 31 MARS (fl. ga.),11-15,03-31,,8,20,12,,1,,1,,1,,,,,,
PS1975,Stat. 30 min 8h - 20h LUN-MER-VEN (fl. dr.),,,30,8,20,12,1,,1,,1,,,,,,,
PP2591,Stat. int. EN AUTRE TEMPS (fl. ga.) EXCEPTÉ PERMIS ZONE 7 (jaune),,,,,,,,,,,,,,1,,,permit,7
PS2813,Stat. 10 min 9h - 15h LUN À VEN (fl. dou.),,,10,9,15,6,1,1,1,1,1,,,,,,,
PP2605,Stat. int. 7h - 17h30 LUN À VEN (fl. dr.),,,,7,17.5,10.5,1,1,1,1,1,,,,,,,
PP1081,Stat. int. EXCEPTÉ véhicules d'urgence (fl. ga.),,,,,,,,,,,,,,1,,,emergency,
PP1426,Stat. int. 7h - 17h LUN À VEN (fl. dou. ),,,,7,17,10,1,1,1,1,1,,,,,,,
PP1224,Stat. int. 8h - 20h MAR-JEU (fl. ga.),,,,8,20,12,,1,,1,,,,,,,,
PS1877,Stat. 30 min LUN-MER-VEN-DIM (fl. ga.),,,30,,,,1,,1,,1,,1,,,,,
PS2218,Stat. 60 min 8h - 18h (fl. dr.),,,60,8,18,10,,,,,,,,1,,,,
PP2314,Stat. int. excepté pour personnes atteintes de déficience physique 8h - 17h (fl. ga.),,,,8,17,9,,,,,,,,1,,,handicap,
PP1842,Stat. int. (fl. dr.) EXCEPTÉ PERMIS ZONE 11 - 20 min (brun),,,20,,,,,,,,,,,1,,,permit,11
PP2278,Stat. int. 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,,,,,,,,,,,1,,,,
PP1012,Stat. int. (fl. dr.),,,,,,,,,,,,,,1,,,,
PP1211,Stat. int. 8h - 16h MAR-JEU 1er DÉC AU 1er AVRIL (fl. ga.),12-01,04-01,,8,16,8,,1,,1,,,,,,,,
PP1407,Stat. int. 22h - 6h (fl. ga.),,,,22,,8,,,,,,,,1,,,,
PS2861,Stat. 20 min 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,20,8,16,8,1,1,1,1,1,,,,school,,,
PA1972,Arrêt int. 8h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,,8,16,8,1,1,1,1,1,,,,,,,
PP2101,Stat. int. 7h - 9h MAR-SAM (fl. ga.),,,,7,9,2,,1,,,,1,,,,,,
PP1406,Stat. int. 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,,,,,,,,,,,1,,,,
PP2662,Stat. int. 11h - 11h30 LUN À VEN (fl. dr.),,,,11,11.5,0.5,1,1,1,1,1,,,,,,,
PA1223,"Arrêt int. 7h - 9h, 15h - 17h30 LUN À VEN (fl. dou.)",,,,7,9,2,1,1,1,1,1,,,,,,,
PA1223,"Arrêt int. 7h - 9h, 15h - 17h30 LUN À VEN (fl. dou.)",,,,15,17.5,2.5,1,1,1,1,1,,,,,,,
PS4513,Stat. 60 min 8h - 18h MAR-JEU EXCEPTÉ VÉH. ZONE A3-3 (fl. dou.) (vert),,,60,8,18,10,,1,,1,,,,,,,permit,A3-3
PD1201,Stat. int. DÉBARCADÈRE 8h - 18h LUN À SAM (fl. ga.),,,,8,18,10,1,1,1,1,1,1,,,,,,
PP2027,Stat. int. 8h - 20h LUN-MER-VEN-DIM (fl. ga.),,,,8,20,12,1,,1,,1,,1,,,,,
PD1082,Stat. int. DÉBARCADÈRE 7h - 16h LUN À VEN (fl. dr),,,,7,16,9,1,1,1,1,1,,,,,,dropoff,
PS8002,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE 1 (bleu),,,,,,,,,,,,,,1,,,permit,1
PS1883,Stat. 90 min 9h - 17h LUN À VEN (fl. dou.) EXCEPTÉ PERMIS ZONE 4 (brun),,,90,9,17,8,1,1,1,1,1,,,,,,permit,4
PS3262,Stat. 120 min 8h - 16h LUN À VEN (fl. dr.),,,120,8,16,8,1,1,1,1,1,,,,,,,
PS2691,Stat. 60 min 9h - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 26  (gris),,,60,9,17,8,1,1,1,1,1,,,,,,permit,26
PD1295,Stat. int. DÉBARCADÈRE 9h - 17h LUN À VEN (fl. dr.),,,,9,17,8,1,1,1,1,1,,,,,,dropoff,
PP1213,Stat. int. 8h - 16h MAR-JEU 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,8,16,8,,1,,1,,,,,,,,
PP1093,"Stat. int. 9h - 11h, 14h - 16h LUN À VEN (fl. dou.)",,,,9,11,2,1,1,1,1,1,,,,,,,
PP1093,"Stat. int. 9h - 11h, 14h - 16h LUN À VEN (fl. dou.)",,,,14,16,2,1,1,1,1,1,,,,,,,
PP1261,Stat. int. 7h - 16h LUN À VEN PÉRIODE SCOLAIRE (fl. ga.),,,,7,16,9,1,1,1,1,1,,,,school,,,
PP1427,Stat. int. 21h - 8h (fl. ga.),,,,21,,11,,,,,,,,1,,,,
PS7900,Panonceau EXCEPTÉ VÉHICULES MUNIS D'UN PERMIS DE STATIONNEMENT ZONE A3-9 (rouge),,,,,,,,,,,,,,1,,,permit,A3-9
PP1162,Stat. int. EN AUTRE TEMPS (fl. dr.),,,,,,,,,,,,,,1,,,,
PP3309,Stat. int. 0h01 - 7h LUN-MER-VEN 15 NOV AU 31 MARS (fl. dou.),11-15,03-31,,0,7,7,1,,1,,1,,,,,,,
PP1171,Stat. int. EXCEPTÉ BUS 30 min (fl. ga.),,,30,,,,,,,,,,,1,,,bus,
PS1894,Stat. 90 min 8h - 17h LUN À SAM (fl. ga.),,,90,8,17,9,1,1,1,1,1,1,,,,,,
PP1369,Stat. int. 9h - 19h 1er DÉC AU 1er AVRIL (fl. dou.),12-01,04-01,,9,19,10,,,,,,,,1,,,,
PS2527,Stat. 60 min 8h - 20h MAR-JEU (fl. ga.),,,60,8,20,12,,1,,1,,,,,,,,
PP2752,Stat. int. EXCEPTÉ VÉHICULES DE POLICE ÉCUSSONNÉS (fl. dr.),,,,,,,,,,,,,,1,,,police,
PA2082,Arrêt int. 7h - 16h LUN À VEN PÉRIODE SCOLAIRE EXCEPTÉ BUS (fl. dr.),,,,7,16,9,1,1,1,1,1,,,,school,,bus,
PS1541,Stat. 10 min 8h - 22h LUN À VEN (fl. ga.),,,10,8,22,14,1,1,1,1,1,,,,,,,
PS2528,Stat. 60 min 8h - 20h MAR-JEU (fl. dr.),,,60,8,20,12,,1,,1,,,,,,,,
PA1291,Arrêt int. ARRÊT D'AUTOBUS LUN À VEN (fl. ga.) RTC,,,,,,,,,,,,,,1,,,bus,
PP2579,Stat. int. 1er MAI AU 1er NOV (fl. dou.) (Ville Ancienne-Lorette),05-01,11-01,,,,,,,,,,,,1,,,,
PP1505,Stat. int. 7h - 17h LUN À VEN PÉRIODE SCOLAIRE (fl. dr.),,,,7,17,10,1,1,1,1,1,,,,school,,,
PS1201,Stat. ESPACES RÉSERVÉS AU LIEUTENANT GOUVERNEUR (fl. ga.),,,,,,,,,,,,,,1,,,authorized,
PS2043,Stat. 60 min 11h - 17h LUN À VEN (fl. dou.),,,60,11,17,6,1,1,1,1,1,,,,,,,
PS1705,Stat. 10 min 9h - 21h (fl. dr.),,,10,9,21,12,,,,,,,,1,,,,
PS2571,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 31 (bleu)",,,60,9,12,3,1,1,1,1,1,,,,,,permit,31
PS2571,"Stat. 60 min 9h - 12h, 13h30 - 17h LUN À VEN (fl. ga.) EXCEPTÉ PERMIS ZONE 31 (bleu)",,,60,13.5,17,3.5,1,1,1,1,1,,,,,,permit,31
PP1448,Stat. int. 8h - 16h MAR-JEU 15 NOV AU 31 MARS (fl. dr.),11-15,03-31,,8,16,8,,1,,1,,,,,,,,
PP2691,Stat. int. 7h - 9h MER-SAM (fl. ga.),,,,7,9,2,,,1,,,1,,,,,,
PP2326,Stat. int. MAR-JEU-SAM (fl. dou.),,,,,,,,1,,1,,1,,,,,,
PS2532,Stat. 90 min 9h - 18h LUN À VEN (fl. dr.),,,90,9,18,9,1,1,1,1,1,,,,,,,
QCPAID,"Stat. payant 9h - 21h LUN À SAM, 10h - 21h DIM",,,,9,21,12,1,1,1,1,1,1,,,,1,,
QCPAID,"Stat. payant 9h - 21h LUN À SAM, 10h - 21h DIM",,,,10,21,11,,,,,,,1,,,1,,
